doc_id	title	text	category
401	핸드 드립 커피 필터 15매	핸드 드립 커피 필터 15매 뷰티/위생 메이크업	뷰티/위생 > 메이크업
402	2080 퓨어 마운틴 핑크솔트 (100 g)	2080 퓨어 마운틴 핑크솔트 (100 g) 기타 미분류	기타 > 미분류
403	옛맛 튀밥 강정 70 g	옛맛 튀밥 강정 70 g 기타 미분류	기타 > 미분류
404	캠핑 이소가스 손잡이 가방 블랙	캠핑 이소가스 손잡이 가방 블랙 스포츠/레저/취미 캠핑/레저	스포츠/레저/취미 > 캠핑/레저
405	옷걸이형 가방 걸이 후크 4개입	옷걸이형 가방 걸이 후크 4개입 청소/욕실 세탁용품	청소/욕실 > 세탁용품
406	퐁퐁 친환경 주방세제 리필타입 1.2L	퐁퐁 친환경 주방세제 리필타입 1.2L 주방용품 주방잡화	주방용품 > 주방잡화
407	주방 코너 3단 정리대	주방 코너 3단 정리대 수납/정리 정리용품	수납/정리 > 정리용품
408	보호 견출지 18x60mm 15매입	보호 견출지 18x60mm 15매입 기타 미분류	기타 > 미분류
409	마이비 신생아 전용 면봉 300P	마이비 신생아 전용 면봉 300P 기타 미분류	기타 > 미분류
410	2080 퓨어 솔트 치약 크리스탈민트 100g	2080 퓨어 솔트 치약 크리스탈민트 100g 뷰티/위생 헤어/바디	뷰티/위생 > 헤어/바디
411	걸이형 스텐 집게 5개입	걸이형 스텐 집게 5개입 주방용품 조리도구	주방용품 > 조리도구
412	이지엔 실속형 HDPE 위생장갑 240매입	이지엔 실속형 HDPE 위생장갑 240매입 주방용품 일회용품	주방용품 > 일회용품
413	나이텍스 방한장갑 L	나이텍스 방한장갑 L 패션/잡화 우산/장갑	패션/잡화 > 우산/장갑
414	에어 목쿠션	에어 목쿠션 뷰티/위생 메이크업	뷰티/위생 > 메이크업
415	한지 기름종이 20cm 15매	한지 기름종이 20cm 15매 기타 미분류	기타 > 미분류
416	일회용 치간 치실 100P	일회용 치간 치실 100P 주방용품 일회용품	주방용품 > 일회용품
417	글로우 파운데이션 브러시	글로우 파운데이션 브러시 뷰티/위생 메이크업	뷰티/위생 > 메이크업
418	디자인종이접시 10매입 (약20 cm)	디자인종이접시 10매입 (약20 cm) 주방용품 식기/그릇	주방용품 > 식기/그릇
419	냉장고 수납 바구니 4호	냉장고 수납 바구니 4호 수납/정리 수납함	수납/정리 > 수납함
420	머지 렛츠 스머징 아이 스틱 섀도우 모카브라운	머지 렛츠 스머징 아이 스틱 섀도우 모카브라운 기타 미분류	기타 > 미분류
421	더랩바이블랑두 클리어히알결광 세럼미스트 150 ml	더랩바이블랑두 클리어히알결광 세럼미스트 150 ml 뷰티/위생 스킨케어	뷰티/위생 > 스킨케어
422	본셉 레티놀 500 IU 세럼 30 ml	본셉 레티놀 500 IU 세럼 30 ml 뷰티/위생 스킨케어	뷰티/위생 > 스킨케어
423	본셉 레티놀 아이 크림 25 ml	본셉 레티놀 아이 크림 25 ml 뷰티/위생 스킨케어	뷰티/위생 > 스킨케어
424	VT 프로 시카 리들샷 S50 페이셜 부스팅 퍼스트 앰플 2ml*6개입	VT 프로 시카 리들샷 S50 페이셜 부스팅 퍼스트 앰플 2ml*6개입 반려동물 강아지용품	반려동물 > 강아지용품
425	마데카21 테카 솔루션 수딩 스팟 젤 15 ml	마데카21 테카 솔루션 수딩 스팟 젤 15 ml 기타 미분류	기타 > 미분류
426	태그 멀티 컨투어 스틱 누드 로지	태그 멀티 컨투어 스틱 누드 로지 기타 미분류	기타 > 미분류
427	미니 수정 테이프 5m 3개입	미니 수정 테이프 5m 3개입 문구/팬시 사무용품	문구/팬시 > 사무용품
428	과테말라 게이샤 블렌드 캡슐 커피 5 g X 10개입	과테말라 게이샤 블렌드 캡슐 커피 5 g X 10개입 식품 음료	식품 > 음료
429	차량용 송풍구 방향제 오션향	차량용 송풍구 방향제 오션향 청소/욕실 방향/탈취	청소/욕실 > 방향/탈취
430	밴드포유120매(표준형)	밴드포유120매(표준형) 기타 미분류	기타 > 미분류
431	실리콘 젓가락 24 cm 그레이	실리콘 젓가락 24 cm 그레이 주방용품 수저/커트러리	주방용품 > 수저/커트러리
432	온더바디 국민뷰티템 익스트림쿨링 풋샴푸 390 ml	온더바디 국민뷰티템 익스트림쿨링 풋샴푸 390 ml 뷰티/위생 헤어/바디	뷰티/위생 > 헤어/바디
433	버팔로 등산용 3단스틱	버팔로 등산용 3단스틱 기타 미분류	기타 > 미분류
434	컬러슈어 파우치 염모제 흑색	컬러슈어 파우치 염모제 흑색 패션/잡화 가방/파우치	패션/잡화 > 가방/파우치
435	밀펑 과자 70 g	밀펑 과자 70 g 문구/팬시 학용품	문구/팬시 > 학용품
436	플로르드망 이지 스틱 클렌징 파우더 1 g 5개입	플로르드망 이지 스틱 클렌징 파우더 1 g 5개입 반려동물 강아지용품	반려동물 > 강아지용품
437	유리 닦이 전용 극세사 걸레 2P	유리 닦이 전용 극세사 걸레 2P 청소/욕실 청소도구	청소/욕실 > 청소도구
438	시크 열전도 롤 브러시 60 mm	시크 열전도 롤 브러시 60 mm 기타 미분류	기타 > 미분류
439	[국내] 진공 밀폐 용기 정사각 2L	[국내] 진공 밀폐 용기 정사각 2L 수납/정리 진공백	수납/정리 > 진공백
440	코코넛칩 50 g	코코넛칩 50 g 식품 과자/스낵	식품 > 과자/스낵
441	코피코 캔디 100 g 카푸치노 맛	코피코 캔디 100 g 카푸치노 맛 식품 과자/스낵	식품 > 과자/스낵
442	실리콘 스푼 15.5 cm	실리콘 스푼 15.5 cm 기타 미분류	기타 > 미분류
443	노크식 컬러 볼펜 10개입 (0.7mm/흑)	노크식 컬러 볼펜 10개입 (0.7mm/흑) 문구/팬시 필기구	문구/팬시 > 필기구
444	다용도 바스켓 가로형	다용도 바스켓 가로형 기타 미분류	기타 > 미분류
445	홀로그램 파티 커튼	홀로그램 파티 커튼 기타 미분류	기타 > 미분류
446	오로라 투명 비즈 8 mm 클리어	오로라 투명 비즈 8 mm 클리어 기타 미분류	기타 > 미분류
447	모니터 메모 보드 30cm	모니터 메모 보드 30cm 기타 미분류	기타 > 미분류
448	접이식 대야 37.5 cm	접이식 대야 37.5 cm 기타 미분류	기타 > 미분류
449	PET 클리어 바구니 3구	PET 클리어 바구니 3구 수납/정리 수납함	수납/정리 > 수납함
450	바세린 모이스처라이징 클렌징 밀크 140 ml	바세린 모이스처라이징 클렌징 밀크 140 ml 기타 미분류	기타 > 미분류
451	대웅제약 녹차카테킨 30정 30일분	대웅제약 녹차카테킨 30정 30일분 식품 음료	식품 > 음료
452	스카치브라이트 베이직 그물망사 수세미 2P	스카치브라이트 베이직 그물망사 수세미 2P 주방용품 주방잡화	주방용품 > 주방잡화
453	제브라 사라사 빈티지 0.5 mm 블루그레이	제브라 사라사 빈티지 0.5 mm 블루그레이 기타 미분류	기타 > 미분류
454	[02 베리슈가]밀크터치 디어씽 글로우 이펙트 젤리 터치팟	[02 베리슈가]밀크터치 디어씽 글로우 이펙트 젤리 터치팟 식품 과자/스낵	식품 > 과자/스낵
455	[63 마담 로즈]프릴루드 딘토 라벨르로즈 리퀴드치크 10 ml	[63 마담 로즈]프릴루드 딘토 라벨르로즈 리퀴드치크 10 ml 기타 미분류	기타 > 미분류
456	[25 모닝 로즈]프릴루드 딘토 라벨르 로즈 플럼핑 립틴트	[25 모닝 로즈]프릴루드 딘토 라벨르 로즈 플럼핑 립틴트 뷰티/위생 메이크업	뷰티/위생 > 메이크업
457	클리덤 저분자 콜라겐 탄력 실타래 크림 기획 세트 40 ml (종근당건강)	클리덤 저분자 콜라겐 탄력 실타래 크림 기획 세트 40 ml (종근당건강) 뷰티/위생 스킨케어	뷰티/위생 > 스킨케어
458	닥터오라클 큐어소나 래디언스 글로우 케어 키트	닥터오라클 큐어소나 래디언스 글로우 케어 키트 기타 미분류	기타 > 미분류
459	닥터오라클 큐어소나 리쥬코드 롤러앰플 30ml	닥터오라클 큐어소나 리쥬코드 롤러앰플 30ml 기타 미분류	기타 > 미분류
460	네오플램 실리콘 알뜰 주걱	네오플램 실리콘 알뜰 주걱 주방용품 조리도구	주방용품 > 조리도구
461	랩신 항균 풋샴푸 410ml	랩신 항균 풋샴푸 410ml 뷰티/위생 헤어/바디	뷰티/위생 > 헤어/바디
462	모든 식물용 영양제 1 L	모든 식물용 영양제 1 L 식품 음료	식품 > 음료
463	NEW 맘스크린 장갑 240매입	NEW 맘스크린 장갑 240매입 패션/잡화 우산/장갑	패션/잡화 > 우산/장갑
464	14포켓 섹션 파일	14포켓 섹션 파일 수납/정리 정리용품	수납/정리 > 정리용품
465	타일 줄눈용 걸이형 청소 솔	타일 줄눈용 걸이형 청소 솔 청소/욕실 청소도구	청소/욕실 > 청소도구
466	와이어 패브릭 수납함 47 X 28 X 20 cm	와이어 패브릭 수납함 47 X 28 X 20 cm 수납/정리 수납함	수납/정리 > 수납함
467	고탄력 밴드 표준형 16매입	고탄력 밴드 표준형 16매입 기타 미분류	기타 > 미분류
468	인켈 2채널 유선 패브릭 스피커	인켈 2채널 유선 패브릭 스피커 기타 미분류	기타 > 미분류
469	메디와이퍼 소독 티슈 20매	메디와이퍼 소독 티슈 20매 뷰티/위생 화장지/물티슈	뷰티/위생 > 화장지/물티슈
470	EVA 푹신 쿠션 슬리퍼 260~280 mm 그레이	EVA 푹신 쿠션 슬리퍼 260~280 mm 그레이 뷰티/위생 메이크업	뷰티/위생 > 메이크업
471	밀폐 슬라이드락 3개입	밀폐 슬라이드락 3개입 반려동물 강아지용품	반려동물 > 강아지용품
472	진공 저장 용기 400 ml	진공 저장 용기 400 ml 수납/정리 진공백	수납/정리 > 진공백
473	손잡이 보온 죽통 500 ml 아이보리	손잡이 보온 죽통 500 ml 아이보리 기타 미분류	기타 > 미분류
474	1단 데스크 서랍장 26 X 19 X 8 cm	1단 데스크 서랍장 26 X 19 X 8 cm 수납/정리 수납함	수납/정리 > 수납함
475	칸막이 보드 중형 2개입	칸막이 보드 중형 2개입 반려동물 강아지용품	반려동물 > 강아지용품
476	여행 끈 조임 안전 스트랩 베이지	여행 끈 조임 안전 스트랩 베이지 기타 미분류	기타 > 미분류
477	층층이 서랍장 와이드	층층이 서랍장 와이드 수납/정리 수납함	수납/정리 > 수납함
478	9구 다용도 보관케이스	9구 다용도 보관케이스 기타 미분류	기타 > 미분류
479	헬로 미니티슈 230매	헬로 미니티슈 230매 뷰티/위생 화장지/물티슈	뷰티/위생 > 화장지/물티슈
480	VT PDRN 광채크림 50 ml	VT PDRN 광채크림 50 ml 뷰티/위생 스킨케어	뷰티/위생 > 스킨케어
481	도트 메쉬 바구니 4호	도트 메쉬 바구니 4호 수납/정리 수납함	수납/정리 > 수납함
482	수세미 뜨개실 아이보리	수세미 뜨개실 아이보리 주방용품 주방잡화	주방용품 > 주방잡화
483	접착식 클리어 파일 10매입 핑크	접착식 클리어 파일 10매입 핑크 수납/정리 정리용품	수납/정리 > 정리용품
484	쿠킹 계량컵 1L	쿠킹 계량컵 1L 주방용품 잔/컵/물병	주방용품 > 잔/컵/물병
485	모던 칫솔 5개입	모던 칫솔 5개입 뷰티/위생 헤어/바디	뷰티/위생 > 헤어/바디
486	F4호 MDF 캔버스	F4호 MDF 캔버스 기타 미분류	기타 > 미분류
487	AHC 에이지리뉴 크림 미스트 타이트닝 100 ml	AHC 에이지리뉴 크림 미스트 타이트닝 100 ml 뷰티/위생 스킨케어	뷰티/위생 > 스킨케어
488	안개 분사 화장품 스프레이 120 ml	안개 분사 화장품 스프레이 120 ml 반려동물 강아지용품	반려동물 > 강아지용품
489	오아오 딥리치 큐티클 세럼 9 ml	오아오 딥리치 큐티클 세럼 9 ml 뷰티/위생 스킨케어	뷰티/위생 > 스킨케어
490	죽염 내추럴후레쉬허브알파 치약 (130 g)	죽염 내추럴후레쉬허브알파 치약 (130 g) 뷰티/위생 헤어/바디	뷰티/위생 > 헤어/바디
491	손잡이형 비닐 봉투 블랙 4호 35매	손잡이형 비닐 봉투 블랙 4호 35매 기타 미분류	기타 > 미분류
492	수세미 뜨개실 스카이블루	수세미 뜨개실 스카이블루 주방용품 주방잡화	주방용품 > 주방잡화
493	어퓨 더퓨어 티트리 수딩 젤 크림 60ml	어퓨 더퓨어 티트리 수딩 젤 크림 60ml 뷰티/위생 스킨케어	뷰티/위생 > 스킨케어
494	데스크 서류 트레이 스택형	데스크 서류 트레이 스택형 기타 미분류	기타 > 미분류
495	더랩바이블랑두 클리어히알결광 겔마스크 1매 25 g	더랩바이블랑두 클리어히알결광 겔마스크 1매 25 g 기타 미분류	기타 > 미분류
496	풍선 스탠드	풍선 스탠드 인테리어/원예 조명	인테리어/원예 > 조명
497	적층형 오동나무 수납함 소형	적층형 오동나무 수납함 소형 수납/정리 수납함	수납/정리 > 수납함
498	메모텍 옐로우 점착 메모 76 X 76 mm 120매입	메모텍 옐로우 점착 메모 76 X 76 mm 120매입 기타 미분류	기타 > 미분류
499	포인트 라이스 찰떡흡착 클렌징폼 80g	포인트 라이스 찰떡흡착 클렌징폼 80g 기타 미분류	기타 > 미분류
500	웰빙 원형 화분 2호	웰빙 원형 화분 2호 인테리어/원예 인테리어소품	인테리어/원예 > 인테리어소품
501	참 깨끗한 물티슈 150 매입 캡형	참 깨끗한 물티슈 150 매입 캡형 뷰티/위생 화장지/물티슈	뷰티/위생 > 화장지/물티슈
502	휘어지는 말랑핏 저장 용기 900ml 스카이블루	휘어지는 말랑핏 저장 용기 900ml 스카이블루 기타 미분류	기타 > 미분류
503	신발 정리대 남성용	신발 정리대 남성용 뷰티/위생 맨케어	뷰티/위생 > 맨케어
504	일본제 커터 포함 버터 케이스	일본제 커터 포함 버터 케이스 기타 미분류	기타 > 미분류
505	페리오 뉴후레쉬 알파치약 (190 g)	페리오 뉴후레쉬 알파치약 (190 g) 뷰티/위생 헤어/바디	뷰티/위생 > 헤어/바디
506	다용도 케이스 5칸	다용도 케이스 5칸 기타 미분류	기타 > 미분류
507	머거본 알 땅콩 55g	머거본 알 땅콩 55g 기타 미분류	기타 > 미분류
508	뚜껑수납함(약17*17*3.5 cm)	뚜껑수납함(약17*17*3.5 cm) 수납/정리 수납함	수납/정리 > 수납함
509	참 도톰한 물티슈 엠보싱 캡형 80매 두꺼운 물티슈	참 도톰한 물티슈 엠보싱 캡형 80매 두꺼운 물티슈 뷰티/위생 화장지/물티슈	뷰티/위생 > 화장지/물티슈
510	실리콘 미니 요리 스푼	실리콘 미니 요리 스푼 기타 미분류	기타 > 미분류
511	F3호 면 함유 캔버스	F3호 면 함유 캔버스 기타 미분류	기타 > 미분류
512	휘어지는 말랑핏 저장 용기 900 ml 그레이	휘어지는 말랑핏 저장 용기 900 ml 그레이 기타 미분류	기타 > 미분류
513	바세린 탱탱 시트 마스크팩 23 ml 1매	바세린 탱탱 시트 마스크팩 23 ml 1매 뷰티/위생 스킨케어	뷰티/위생 > 스킨케어
514	VT PDRN 광채선에센스 50 ml	VT PDRN 광채선에센스 50 ml 뷰티/위생 스킨케어	뷰티/위생 > 스킨케어
515	팩미인 하이드로겔 브이 마스크팩	팩미인 하이드로겔 브이 마스크팩 뷰티/위생 스킨케어	뷰티/위생 > 스킨케어
516	페리오 충치 케어 치약 100g	페리오 충치 케어 치약 100g 뷰티/위생 헤어/바디	뷰티/위생 > 헤어/바디
517	부직포 청소 장갑 12P	부직포 청소 장갑 12P 청소/욕실 청소도구	청소/욕실 > 청소도구
518	요석 석회 강력 제거제 500 ml	요석 석회 강력 제거제 500 ml 뷰티/위생 네일용품	뷰티/위생 > 네일용품
519	삼각 모서리 집게 클립 4개입	삼각 모서리 집게 클립 4개입 뷰티/위생 메이크업	뷰티/위생 > 메이크업
520	본셉 레티놀 더블 브이핏 겔마스크 1매 22 g	본셉 레티놀 더블 브이핏 겔마스크 1매 22 g 기타 미분류	기타 > 미분류
521	울 판타롱 스타킹 살구	울 판타롱 스타킹 살구 패션/잡화 양말/스타킹	패션/잡화 > 양말/스타킹
522	[펫] 몬스터 굿 라이프 시그니쳐 반려견용 주식캔 110 g 닭고기＆소고기	[펫] 몬스터 굿 라이프 시그니쳐 반려견용 주식캔 110 g 닭고기＆소고기 반려동물 반려동물공통	반려동물 > 반려동물공통
523	마데카21 테카 솔루션 수딩 미스트 토너 200 ml	마데카21 테카 솔루션 수딩 미스트 토너 200 ml 뷰티/위생 스킨케어	뷰티/위생 > 스킨케어
524	웰빙 국물 팩 소형 5매입	웰빙 국물 팩 소형 5매입 뷰티/위생 스킨케어	뷰티/위생 > 스킨케어
525	B7 UV 차단 경질 카드 케이스 2매입	B7 UV 차단 경질 카드 케이스 2매입 식품 음료	식품 > 음료
526	물 흐름 방지 바가지	물 흐름 방지 바가지 식품 음료	식품 > 음료
527	홈스타 3X 폼타입 락스와세제 (후로랄향)	홈스타 3X 폼타입 락스와세제 (후로랄향) 주방용품 주방잡화	주방용품 > 주방잡화
528	EVA 심플 패턴 슬리퍼 260~280 mm	EVA 심플 패턴 슬리퍼 260~280 mm 패션/잡화 슬리퍼	패션/잡화 > 슬리퍼
529	감자알칩 70 g	감자알칩 70 g 문구/팬시 학용품	문구/팬시 > 학용품
530	프레임 심플 액자 A3 화이트	프레임 심플 액자 A3 화이트 문구/팬시 학용품	문구/팬시 > 학용품
531	직사각 바구니 4호 24 X 32 X 12 cm	직사각 바구니 4호 24 X 32 X 12 cm 수납/정리 수납함	수납/정리 > 수납함
532	디자인 서류 정리함	디자인 서류 정리함 수납/정리 수납함	수납/정리 > 수납함
533	[펫] 배변 비닐 봉투 12롤 블랙	[펫] 배변 비닐 봉투 12롤 블랙 반려동물 반려동물공통	반려동물 > 반려동물공통
534	접착식 캐스터 바퀴 4개입	접착식 캐스터 바퀴 4개입 반려동물 강아지용품	반려동물 > 강아지용품
535	확장형 습기제거제 활성탄 1P	확장형 습기제거제 활성탄 1P 뷰티/위생 네일용품	뷰티/위생 > 네일용품
536	향기미스트(15 ml)(베이비파우더)	향기미스트(15 ml)(베이비파우더) 기타 미분류	기타 > 미분류
537	초록스타 분갈이용 용토 2.5L	초록스타 분갈이용 용토 2.5L 기타 미분류	기타 > 미분류
538	옥수수 망사 수세미	옥수수 망사 수세미 주방용품 주방잡화	주방용품 > 주방잡화
539	송월 순면 세면 타월 34 X 70 cm 베이지	송월 순면 세면 타월 34 X 70 cm 베이지 기타 미분류	기타 > 미분류
540	플로럴 라인 플라워 패턴 머그잔 280 ml	플로럴 라인 플라워 패턴 머그잔 280 ml 주방용품 잔/컵/물병	주방용품 > 잔/컵/물병
541	밀착쿠션에어퍼프(2P)	밀착쿠션에어퍼프(2P) 뷰티/위생 메이크업	뷰티/위생 > 메이크업
542	깨끗한나라 미니티슈 230매입	깨끗한나라 미니티슈 230매입 뷰티/위생 화장지/물티슈	뷰티/위생 > 화장지/물티슈
543	다용도 집게 2개입	다용도 집게 2개입 주방용품 조리도구	주방용품 > 조리도구
544	비데 물티슈 캡형 100매	비데 물티슈 캡형 100매 뷰티/위생 화장지/물티슈	뷰티/위생 > 화장지/물티슈
545	드봉 살구 맛사지비누	드봉 살구 맛사지비누 청소/욕실 욕실용품	청소/욕실 > 욕실용품
546	남성 발가락 단목 양말	남성 발가락 단목 양말 뷰티/위생 맨케어	뷰티/위생 > 맨케어
547	렛츠 클린 고중량 대형 청소포 25매 20 X 37 cm	렛츠 클린 고중량 대형 청소포 25매 20 X 37 cm 청소/욕실 청소도구	청소/욕실 > 청소도구
548	스티커 보관 케이스 대형	스티커 보관 케이스 대형 문구/팬시 노트/메모	문구/팬시 > 노트/메모
549	바세린 마스크팩 집중보습	바세린 마스크팩 집중보습 뷰티/위생 스킨케어	뷰티/위생 > 스킨케어
550	믹서기 모형 작동 완구	믹서기 모형 작동 완구 유아/완구 완구	유아/완구 > 완구
551	콜렉트 투명 하드 케이스	콜렉트 투명 하드 케이스 기타 미분류	기타 > 미분류
552	하나로 전자 라이터	하나로 전자 라이터 문구/팬시 학용품	문구/팬시 > 학용품
553	스퀘어 북스탠드 높은형 아이보리	스퀘어 북스탠드 높은형 아이보리 인테리어/원예 조명	인테리어/원예 > 조명
554	베이킹소다 손걸레 청소용 티슈 100매	베이킹소다 손걸레 청소용 티슈 100매 뷰티/위생 화장지/물티슈	뷰티/위생 > 화장지/물티슈
555	라운드 논슬립 옷걸이 5개입 화이트	라운드 논슬립 옷걸이 5개입 화이트 뷰티/위생 메이크업	뷰티/위생 > 메이크업
556	직각 모서리 고정 장석	직각 모서리 고정 장석 기타 미분류	기타 > 미분류
557	손잡이형 비닐 봉투 블랙 5호 15매	손잡이형 비닐 봉투 블랙 5호 15매 기타 미분류	기타 > 미분류
558	HDPE 일회용 위생장갑 120매입	HDPE 일회용 위생장갑 120매입 주방용품 일회용품	주방용품 > 일회용품
559	디즈니 주토피아 휴대용 물티슈 20매입	디즈니 주토피아 휴대용 물티슈 20매입 뷰티/위생 화장지/물티슈	뷰티/위생 > 화장지/물티슈
560	바세린 오리지널 프로텍팅 젤리 50 ml	바세린 오리지널 프로텍팅 젤리 50 ml 식품 과자/스낵	식품 > 과자/스낵
561	VT 리들샷 500 페이셜 부스팅 퍼스트 앰플 2ml*8개입	VT 리들샷 500 페이셜 부스팅 퍼스트 앰플 2ml*8개입 반려동물 강아지용품	반려동물 > 강아지용품
562	순면 면장갑 2켤레	순면 면장갑 2켤레 패션/잡화 우산/장갑	패션/잡화 > 우산/장갑
563	과일나라 알로에베라 모이스처 아쿠아 수딩 젤 미스트 310 ml	과일나라 알로에베라 모이스처 아쿠아 수딩 젤 미스트 310 ml 기타 미분류	기타 > 미분류
564	일회용 변기 클리너 리필 6P	일회용 변기 클리너 리필 6P 주방용품 일회용품	주방용품 > 일회용품
565	손잡이 도트무늬 컵	손잡이 도트무늬 컵 주방용품 잔/컵/물병	주방용품 > 잔/컵/물병
566	사선 물 빠짐 비누받침	사선 물 빠짐 비누받침 청소/욕실 욕실용품	청소/욕실 > 욕실용품
567	뽑아 쓰는 키친 타월 100매	뽑아 쓰는 키친 타월 100매 기타 미분류	기타 > 미분류
568	더랩 바이 블랑두 클리어 히알 물광 부스터 앰플 30 ml	더랩 바이 블랑두 클리어 히알 물광 부스터 앰플 30 ml 식품 음료	식품 > 음료
569	테니스공 의자 발 커버 대형 4개입 그레이	테니스공 의자 발 커버 대형 4개입 그레이 문구/팬시 학용품	문구/팬시 > 학용품
570	[01 라이트 베이지] 드롭비 컬러즈 커버픽 파운데이션 리뉴 35 g	[01 라이트 베이지] 드롭비 컬러즈 커버픽 파운데이션 리뉴 35 g 뷰티/위생 메이크업	뷰티/위생 > 메이크업
571	오뚜기 옛날 사골곰탕 350 ml	오뚜기 옛날 사골곰탕 350 ml 기타 미분류	기타 > 미분류
572	[화잘먹템] 미모 바이 마몽드 로지-히알론 리퀴드 마스크 2 ml 6개입 (아모레퍼시픽)	[화잘먹템] 미모 바이 마몽드 로지-히알론 리퀴드 마스크 2 ml 6개입 (아모레퍼시픽) 반려동물 강아지용품	반려동물 > 강아지용품
573	렛츠 클린 주방 행주 티슈 120매 캡형	렛츠 클린 주방 행주 티슈 120매 캡형 뷰티/위생 화장지/물티슈	뷰티/위생 > 화장지/물티슈
574	퍼피 촉촉쿠션 통퍼프	퍼피 촉촉쿠션 통퍼프 뷰티/위생 메이크업	뷰티/위생 > 메이크업
575	휘어지는 말랑핏 저장 용기 2L 스카이블루	휘어지는 말랑핏 저장 용기 2L 스카이블루 기타 미분류	기타 > 미분류
576	일리 클래식 로스트 12개입	일리 클래식 로스트 12개입 반려동물 강아지용품	반려동물 > 강아지용품
577	허쉬 초코팝콘 50g	허쉬 초코팝콘 50g 기타 미분류	기타 > 미분류
578	실리콘 스푼 대형	실리콘 스푼 대형 기타 미분류	기타 > 미분류
579	청소기 모형 작동 완구	청소기 모형 작동 완구 청소/욕실 청소도구	청소/욕실 > 청소도구
580	3색 초저점도 볼펜 0.7mm 2P	3색 초저점도 볼펜 0.7mm 2P 문구/팬시 필기구	문구/팬시 > 필기구
581	VT 리들샷 페이셜 레디언스 글루타치온 에센스 2ml*6개입	VT 리들샷 페이셜 레디언스 글루타치온 에센스 2ml*6개입 뷰티/위생 스킨케어	뷰티/위생 > 스킨케어
582	핫팩아이마스크1P	핫팩아이마스크1P 뷰티/위생 스킨케어	뷰티/위생 > 스킨케어
583	미니 포켓 물티슈 9매입 4개	미니 포켓 물티슈 9매입 4개 뷰티/위생 화장지/물티슈	뷰티/위생 > 화장지/물티슈
584	테라스킨 방수밴드 표준형 50매	테라스킨 방수밴드 표준형 50매 뷰티/위생 스킨케어	뷰티/위생 > 스킨케어
585	대왕 물방울 팡팡 퍼프	대왕 물방울 팡팡 퍼프 식품 음료	식품 > 음료
586	[입수 UP] 디자인 종이컵 184 ml 100개입	[입수 UP] 디자인 종이컵 184 ml 100개입 주방용품 잔/컵/물병	주방용품 > 잔/컵/물병
587	속옷정리함 8칸	속옷정리함 8칸 수납/정리 수납함	수납/정리 > 수납함
588	추억의 어포 튀각 32 g	추억의 어포 튀각 32 g 기타 미분류	기타 > 미분류
589	바세린 마스크팩 영양보습	바세린 마스크팩 영양보습 뷰티/위생 스킨케어	뷰티/위생 > 스킨케어
590	동구밭 더 간편한 베이킹 소다 설거지 비누 150 g	동구밭 더 간편한 베이킹 소다 설거지 비누 150 g 주방용품 주방잡화	주방용품 > 주방잡화
591	2채널 유선 스피커 LED 스피커	2채널 유선 스피커 LED 스피커 기타 미분류	기타 > 미분류
592	목도리형 온열 패드 1개입	목도리형 온열 패드 1개입 패션/잡화 우산/장갑	패션/잡화 > 우산/장갑
593	더랩 바이 블랑두 클리어 히알 물광 크림 50 ml	더랩 바이 블랑두 클리어 히알 물광 크림 50 ml 뷰티/위생 스킨케어	뷰티/위생 > 스킨케어
594	모나미 FX153 0.5 mm 검정	모나미 FX153 0.5 mm 검정 기타 미분류	기타 > 미분류
595	마블 코팅 튀김팬 24cm	마블 코팅 튀김팬 24cm 기타 미분류	기타 > 미분류
596	네오덤 울트라신	네오덤 울트라신 기타 미분류	기타 > 미분류
597	휴대폰 강화 유리 필름 블루라이트 차단 아이폰16 플러스	휴대폰 강화 유리 필름 블루라이트 차단 아이폰16 플러스 식품 음료	식품 > 음료
598	일회용 베이킹소다 수세미 30매입	일회용 베이킹소다 수세미 30매입 주방용품 주방잡화	주방용품 > 주방잡화
599	세탁기 모형 작동 완구	세탁기 모형 작동 완구 청소/욕실 세탁용품	청소/욕실 > 세탁용품
600	요리용 면주머니 (대)	요리용 면주머니 (대) 기타 미분류	기타 > 미분류
601	송월 코마사 세면 타월 40 X 80 cm 딥베이지	송월 코마사 세면 타월 40 X 80 cm 딥베이지 기타 미분류	기타 > 미분류
